1.000000,0.897718,0.886808,0.902119,0.888393,0.876686,0.863651,0.831475,0.864781,0.906049,0.881519,0.887777,0.881951,0.894373,0.879006,0.889984,0.880604,0.825188,0.894351,0.909516,0.896036,0.864408,0.907178,0.894638,0.903128,0.896834,0.878658,0.913804,0.877346,0.901302,0.902950,0.866566,0.898355,0.868970,0.899755,0.909547,0.916964,0.852836,0.894331,0.872595,0.911892,0.901716,0.906668,0.912170,0.915037,0.861977,0.847432,0.820371,0.884232,0.865004,0.857369,0.879525,0.793750,0.832082,0.887288,0.909850,0.862496,0.907385,0.875439,0.865325,0.905610,0.885076,0.893103,0.889500,0.876587,0.879569,0.886162,0.860400,0.931273,0.887039,0.873335,0.876116,0.824863,0.860291,0.869198,0.859809,0.858482,0.884193,0.876603,0.890253,0.890476,0.887151,0.870892,0.866578,0.851236,0.865609,0.901793,0.854663,0.888753,0.882921,0.852304,0.899244,0.856994,0.897096,0.879690,0.887644,0.851416,0.885664,0.874676,0.884856,0.896681,0.866770,0.871602,0.889623,0.875531,0.867162,0.876406,0.871907,0.876386,0.860906,0.856526,0.864980,0.820809,0.848703,0.864961,0.853299,0.850633,0.707261,0.859128,0.916169,0.925419,0.909456,0.910267,0.869863,0.857796,0.829975,0.830740,0.908419,0.918195,0.863771,0.858255,0.861987,0.857518,0.864902,0.884213,0.877599,0.889259,0.866953,0.882162,0.916853,0.900204,0.842651,0.879730,0.870749,0.932794,0.889927,0.896660,0.861686,0.872633,0.919173,0.855876,0.860585,0.883373,0.842499,0.844225,0.880900,0.880180,0.892861,0.917680,0.845419,0.811555,0.898518,0.876014,0.878740,0.854865,0.863191,0.865602,0.882976,0.876789,0.841362,0.857003,0.852580,0.836610,0.873751,0.862828,0.875278,0.875764,0.891445,0.881781,0.864989,0.885185,0.878499,0.871317,0.866374,0.903482,0.866338,0.844500,0.915654,0.905229,0.918189,0.843081,0.907367,0.801383,0.843109,0.853500,0.870158,0.901822,0.943670,0.874337,0.834839,0.882162,0.870491,0.862564,0.865833,0.849394,0.858745,0.863793,0.879090,0.895390,0.839472,0.826980,0.866052,0.937947,0.870699,0.884982,0.858539,0.875633,0.903142,0.809116,0.826429,0.870056,0.899645,0.852145,0.871054,0.892538,0.865606,0.895674,0.860288,0.899110,0.827099,0.886100,0.869700,0.850410,0.834455,0.855165,0.858715,0.873481,0.890650,0.862935,0.845098,0.836958,0.914129,0.878645,0.919808,0.855174,0.856967,0.873817,0.890814,0.872632,0.884764,0.877131,0.894815,0.896652,0.914115,0.912136,0.847609,0.855941,0.863583,0.862286,0.865984,0.821678,0.865427,0.869420,0.901986,0.876703,0.900968,0.863101,0.883224,0.835752,0.838027,0.882638
0.897718,1.000000,0.882856,0.903219,0.862327,0.931924,0.830676,0.867659,0.853147,0.887056,0.873421,0.869634,0.883635,0.815003,0.903841,0.868568,0.881955,0.882925,0.816445,0.850078,0.872548,0.920900,0.813008,0.853315,0.885249,0.861306,0.898858,0.840766,0.848615,0.874010,0.912069,0.895205,0.814822,0.855235,0.865658,0.839658,0.900262,0.846916,0.825140,0.880966,0.876524,0.867660,0.883136,0.846496,0.883127,0.832653,0.846917,0.876808,0.832289,0.812690,0.864263,0.869822,0.825077,0.844933,0.939569,0.895907,0.817682,0.916870,0.855295,0.880721,0.823836,0.880900,0.887973,0.916415,0.834913,0.912322,0.870145,0.908333,0.894433,0.867326,0.823957,0.891685,0.826709,0.882983,0.897182,0.862473,0.887010,0.865850,0.881493,0.880607,0.874344,0.884367,0.880326,0.885598,0.890593,0.886818,0.867181,0.872143,0.892003,0.884407,0.879740,0.892194,0.887622,0.885967,0.894370,0.889473,0.866673,0.841015,0.826932,0.886951,0.845764,0.883312,0.913970,0.888029,0.946885,0.872090,0.885388,0.863180,0.873018,0.881770,0.929799,0.831134,0.848665,0.843490,0.903973,0.846538,0.838918,0.697481,0.854677,0.847127,0.902252,0.903100,0.833583,0.843411,0.857970,0.863105,0.865970,0.851051,0.909287,0.914347,0.903641,0.841891,0.875228,0.853337,0.887405,0.903944,0.897584,0.875446,0.869817,0.852606,0.862360,0.812448,0.903799,0.834223,0.850769,0.904200,0.857337,0.861620,0.821822,0.871365,0.850147,0.868235,0.874702,0.871614,0.873150,0.912844,0.932106,0.888248,0.841662,0.881432,0.861113,0.920339,0.889024,0.888110,0.882643,0.886452,0.878118,0.894379,0.906695,0.858706,0.853658,0.866409,0.888514,0.893697,0.860979,0.898033,0.862632,0.876593,0.862639,0.867966,0.858720,0.908747,0.868426,0.875682,0.880934,0.890826,0.841600,0.892314,0.899217,0.876917,0.870625,0.837863,0.830038,0.875608,0.882011,0.867687,0.866417,0.856126,0.893915,0.840666,0.854875,0.877391,0.866157,0.884304,0.867403,0.835842,0.890260,0.939169,0.890299,0.843884,0.847426,0.900659,0.883959,0.894688,0.915467,0.874508,0.880810,0.891721,0.844658,0.853775,0.878098,0.906430,0.866436,0.867904,0.886491,0.878935,0.911487,0.888006,0.821419,0.796857,0.860653,0.878857,0.897409,0.848539,0.879626,0.879754,0.868613,0.864166,0.875367,0.873182,0.877319,0.875495,0.892404,0.870468,0.863792,0.856034,0.871292,0.907092,0.873464,0.866750,0.877617,0.871603,0.906012,0.837414,0.841982,0.858865,0.865906,0.860388,0.851146,0.885328,0.846449,0.898608,0.847642,0.878566,0.894398,0.929116,0.878701,0.881144,0.855265,0.883520,0.899154
0.886808,0.882856,1.000000,0.880892,0.860005,0.879974,0.868549,0.860078,0.865906,0.848270,0.874543,0.867172,0.879569,0.843850,0.878237,0.907449,0.921132,0.822697,0.857557,0.895244,0.881381,0.852407,0.829679,0.888171,0.899723,0.874385,0.915848,0.879669,0.845225,0.852159,0.915243,0.909052,0.838083,0.875319,0.856648,0.833447,0.867204,0.875403,0.823642,0.880003,0.879724,0.902856,0.897483,0.876995,0.908247,0.834762,0.872911,0.824311,0.850326,0.854280,0.881100,0.862884,0.799626,0.848540,0.856432,0.875158,0.842500,0.885329,0.896173,0.896346,0.863442,0.884358,0.878684,0.867025,0.874184,0.881203,0.895138,0.859155,0.888449,0.872255,0.888259,0.865403,0.852426,0.857541,0.864435,0.871386,0.874366,0.896907,0.890788,0.873792,0.882034,0.892825,0.902991,0.846432,0.848343,0.914037,0.878341,0.879579,0.913272,0.908802,0.852248,0.931195,0.878960,0.889579,0.888205,0.880395,0.868602,0.857320,0.888887,0.900456,0.885207,0.914792,0.878988,0.900323,0.877307,0.875267,0.890003,0.872684,0.863288,0.845513,0.869804,0.846130,0.849422,0.835882,0.891912,0.892069,0.853664,0.744547,0.888583,0.883666,0.884089,0.885430,0.856220,0.870434,0.890209,0.831746,0.829912,0.873952,0.886267,0.867344,0.853641,0.851332,0.868908,0.864464,0.906713,0.859487,0.842059,0.890062,0.878316,0.890677,0.910336,0.851543,0.876628,0.874534,0.857138,0.901864,0.861359,0.864558,0.858365,0.874589,0.883236,0.865373,0.909403,0.885183,0.862618,0.861822,0.874373,0.863360,0.854164,0.881160,0.868546,0.881220,0.865046,0.887011,0.869338,0.905405,0.889197,0.873224,0.865994,0.866262,0.835871,0.866565,0.852232,0.876233,0.889933,0.855854,0.914273,0.913578,0.895988,0.860734,0.885252,0.900333,0.867969,0.876453,0.886819,0.876474,0.867720,0.876783,0.916996,0.886223,0.858990,0.859468,0.844486,0.870174,0.843565,0.889393,0.847331,0.879311,0.857130,0.856424,0.873074,0.861205,0.885676,0.841412,0.859225,0.861011,0.847639,0.888709,0.911511,0.861705,0.838580,0.889964,0.881031,0.886978,0.878494,0.890281,0.889663,0.877820,0.835415,0.839043,0.855699,0.899418,0.859883,0.907964,0.872342,0.861363,0.901591,0.902493,0.848225,0.834934,0.879664,0.867538,0.868428,0.850537,0.865114,0.872395,0.887038,0.912968,0.885189,0.860374,0.881465,0.867394,0.851773,0.890995,0.877943,0.880775,0.874502,0.880788,0.855506,0.885580,0.896405,0.871422,0.883741,0.871054,0.852394,0.849568,0.883852,0.880875,0.847248,0.927048,0.851037,0.874275,0.851062,0.892039,0.876976,0.887648,0.858873,0.902574,0.842438,0.858415,0.899945
0.902119,0.903219,0.880892,1.000000,0.872439,0.914832,0.862329,0.847262,0.883784,0.858659,0.878093,0.895883,0.911527,0.831431,0.918866,0.888143,0.888045,0.859167,0.844570,0.871208,0.899465,0.870521,0.840024,0.889401,0.894364,0.862933,0.883489,0.864630,0.885894,0.855691,0.896133,0.876418,0.851195,0.860875,0.884575,0.856408,0.900676,0.869172,0.836246,0.904765,0.902489,0.906453,0.884961,0.880821,0.909286,0.886130,0.858399,0.859028,0.848492,0.831998,0.869753,0.920526,0.873976,0.852070,0.881274,0.887418,0.830685,0.925488,0.888708,0.882117,0.865417,0.880017,0.915587,0.917395,0.842001,0.933655,0.883832,0.898038,0.897137,0.920802,0.856704,0.901809,0.840575,0.901392,0.940329,0.844927,0.863071,0.891241,0.892669,0.908013,0.912794,0.892715,0.861579,0.871604,0.901636,0.875979,0.899454,0.884257,0.885815,0.898612,0.901484,0.898830,0.886340,0.912037,0.888016,0.922861,0.902563,0.862707,0.844565,0.872970,0.885001,0.908061,0.888044,0.884696,0.900312,0.880266,0.903609,0.893563,0.897927,0.894729,0.867164,0.856425,0.846709,0.854684,0.918017,0.859624,0.880478,0.702576,0.872076,0.875700,0.892724,0.896368,0.856454,0.897718,0.878058,0.871946,0.906391,0.878586,0.881603,0.879553,0.904664,0.884159,0.870281,0.878504,0.883626,0.912607,0.903179,0.899304,0.919225,0.896238,0.911177,0.833028,0.920818,0.859432,0.877401,0.883112,0.886083,0.887555,0.847327,0.866363,0.857284,0.901024,0.886126,0.876290,0.854496,0.890158,0.909017,0.872711,0.865445,0.902580,0.865161,0.894692,0.873527,0.920064,0.887835,0.868677,0.906668,0.890186,0.927573,0.874328,0.878640,0.865508,0.901672,0.889811,0.873250,0.912623,0.881531,0.893350,0.901503,0.881966,0.877570,0.910664,0.863409,0.887067,0.891659,0.885390,0.886629,0.907729,0.899334,0.877871,0.920107,0.882860,0.854068,0.878943,0.909058,0.883197,0.897393,0.877620,0.917012,0.826954,0.902609,0.915139,0.877182,0.888774,0.848251,0.845268,0.912861,0.894589,0.889497,0.857678,0.835965,0.910228,0.884088,0.882331,0.927217,0.868929,0.887738,0.898276,0.853393,0.836355,0.883549,0.891812,0.848244,0.871392,0.909736,0.893199,0.917930,0.871204,0.845456,0.817644,0.880707,0.887797,0.877138,0.865931,0.889935,0.878270,0.886774,0.886030,0.868444,0.851904,0.857083,0.902307,0.892216,0.902536,0.865474,0.903352,0.864819,0.912607,0.889445,0.861754,0.870570,0.882124,0.913140,0.875898,0.869178,0.871721,0.857747,0.895459,0.858289,0.870132,0.854762,0.912918,0.855165,0.900515,0.903824,0.901161,0.882857,0.894447,0.844778,0.862759,0.871571
0.888393,0.862327,0.860005,0.872439,1.000000,0.855862,0.853727,0.836915,0.849592,0.862626,0.847798,0.844951,0.891002,0.842470,0.870561,0.848834,0.871067,0.810955,0.850337,0.887162,0.924124,0.863077,0.843811,0.864987,0.863558,0.909471,0.874212,0.866735,0.841469,0.900668,0.869528,0.858044,0.863232,0.855291,0.921962,0.859334,0.887899,0.862249,0.835497,0.815065,0.893616,0.875952,0.882046,0.886209,0.885447,0.840060,0.821289,0.820314,0.843275,0.907558,0.848020,0.861611,0.800593,0.837243,0.845123,0.861993,0.858441,0.866199,0.871693,0.883370,0.863750,0.874936,0.894935,0.849886,0.866724,0.907910,0.829858,0.847538,0.859122,0.880759,0.889233,0.882823,0.810974,0.883290,0.854081,0.828648,0.819417,0.863894,0.837723,0.901149,0.874678,0.854908,0.858768,0.874009,0.827289,0.837785,0.853597,0.825050,0.882236,0.887188,0.823403,0.876311,0.894770,0.882886,0.837192,0.848209,0.846488,0.851299,0.859605,0.857154,0.870620,0.828931,0.891341,0.887863,0.836080,0.855874,0.847432,0.860287,0.861851,0.826539,0.813953,0.862613,0.855992,0.828767,0.855293,0.837224,0.820316,0.708200,0.842877,0.861297,0.879877,0.902170,0.836573,0.858341,0.824304,0.859284,0.840418,0.893946,0.865132,0.867616,0.839157,0.849611,0.876589,0.836069,0.860719,0.853964,0.867704,0.879351,0.841755,0.874333,0.872971,0.836838,0.870736,0.861967,0.881225,0.866704,0.918207,0.861070,0.825095,0.892194,0.824715,0.837505,0.864292,0.830900,0.855639,0.841331,0.831590,0.824932,0.866277,0.850725,0.828679,0.871983,0.855422,0.875131,0.828710,0.810833,0.855313,0.884740,0.883659,0.847242,0.844714,0.830624,0.817373,0.853190,0.843335,0.862548,0.840167,0.855664,0.895473,0.875822,0.844786,0.889950,0.852080,0.893988,0.905937,0.848082,0.895704,0.873243,0.875019,0.865854,0.821762,0.851305,0.840020,0.853255,0.847682,0.862816,0.895566,0.877790,0.885852,0.793230,0.858012,0.848656,0.870080,0.846852,0.840964,0.857231,0.866048,0.826378,0.860945,0.806390,0.813825,0.868144,0.883245,0.865661,0.861445,0.861658,0.847138,0.904746,0.843236,0.796089,0.900485,0.880836,0.856098,0.838556,0.873733,0.884775,0.881217,0.863616,0.853750,0.801036,0.882250,0.886011,0.807750,0.863543,0.863118,0.865673,0.885906,0.854176,0.816356,0.832055,0.837434,0.883471,0.850251,0.870150,0.863742,0.815739,0.805910,0.862822,0.883867,0.864096,0.836837,0.857542,0.870955,0.863035,0.880231,0.787540,0.866814,0.833318,0.791895,0.846501,0.797813,0.884567,0.801729,0.884698,0.866677,0.884930,0.845499,0.862429,0.844239,0.800685,0.870599
0.876686,0.931924,0.879974,0.914832,0.855862,1.000000,0.804981,0.822327,0.830418,0.851382,0.876640,0.878263,0.883268,0.788541,0.911324,0.860117,0.881172,0.874146,0.790420,0.838499,0.870687,0.877967,0.811949,0.844098,0.875431,0.848306,0.891814,0.828385,0.868356,0.862918,0.894981,0.884780,0.811801,0.827950,0.859649,0.822491,0.880951,0.832149,0.791170,0.895231,0.862959,0.861420,0.876196,0.861446,0.867816,0.817438,0.821980,0.859700,0.825970,0.796230,0.858838,0.862766,0.862814,0.838173,0.889852,0.889131,0.778098,0.937131,0.834864,0.875317,0.811007,0.874004,0.888514,0.922052,0.813626,0.901558,0.864013,0.919599,0.888659,0.873128,0.812512,0.893806,0.804350,0.869943,0.903282,0.836273,0.869504,0.855815,0.875342,0.878669,0.874678,0.873198,0.868039,0.848539,0.909461,0.874013,0.871711,0.851979,0.904756,0.879477,0.895822,0.883862,0.869992,0.878613,0.867581,0.890081,0.853778,0.819516,0.809186,0.868587,0.846115,0.879777,0.893674,0.865165,0.916930,0.886581,0.867883,0.835778,0.855731,0.907796,0.907020,0.820777,0.847204,0.805193,0.905041,0.831010,0.826012,0.688994,0.847258,0.851921,0.878299,0.869349,0.828169,0.832144,0.856088,0.852430,0.870539,0.836565,0.895640,0.890986,0.893889,0.830463,0.847506,0.825205,0.857079,0.910338,0.887667,0.872466,0.869115,0.858490,0.865304,0.776377,0.926279,0.817999,0.825151,0.886887,0.843634,0.849523,0.818945,0.843241,0.838240,0.878232,0.859083,0.840195,0.847529,0.901062,0.915340,0.873549,0.837713,0.889286,0.844034,0.887065,0.889477,0.895234,0.850981,0.876065,0.873555,0.874853,0.904336,0.830378,0.838202,0.836582,0.919353,0.912983,0.842586,0.899146,0.847103,0.864709,0.852834,0.847394,0.858948,0.908689,0.849595,0.871377,0.870369,0.875590,0.852667,0.885333,0.886537,0.871294,0.911595,0.850011,0.845197,0.868415,0.869556,0.861591,0.860161,0.844233,0.888884,0.828234,0.866425,0.889287,0.846694,0.897428,0.839682,0.817648,0.883131,0.912787,0.884521,0.826164,0.818954,0.903601,0.887037,0.886279,0.909520,0.848500,0.875603,0.871068,0.861424,0.838419,0.863517,0.879514,0.832787,0.856259,0.872440,0.876960,0.904384,0.876166,0.823996,0.776775,0.841887,0.864890,0.920725,0.857920,0.867625,0.875775,0.857123,0.849975,0.861959,0.861900,0.866001,0.894431,0.894830,0.883752,0.824516,0.880714,0.871535,0.893286,0.864365,0.868939,0.876677,0.874558,0.907051,0.854585,0.832283,0.862431,0.851709,0.855283,0.850995,0.878652,0.831048,0.893091,0.835657,0.868765,0.917129,0.900836,0.871834,0.893405,0.810003,0.892665,0.858262
0.863651,0.830676,0.868549,0.862329,0.853727,0.804981,1.000000,0.845406,0.883660,0.796647,0.852311,0.851449,0.833912,0.848426,0.846228,0.869444,0.834210,0.753037,0.880244,0.879157,0.879428,0.797287,0.866703,0.875097,0.898986,0.859862,0.855074,0.863271,0.818042,0.841807,0.874328,0.833213,0.861636,0.861504,0.863472,0.882562,0.849463,0.820996,0.851925,0.828937,0.858843,0.884419,0.883805,0.863753,0.891711,0.851781,0.866698,0.788605,0.851005,0.858424,0.874844,0.867351,0.793527,0.807302,0.819849,0.851541,0.853577,0.858109,0.861864,0.854061,0.883674,0.883101,0.843481,0.844984,0.867736,0.843164,0.852551,0.797748,0.853749,0.852328,0.866689,0.837365,0.830806,0.821538,0.838856,0.842455,0.833704,0.866136,0.858932,0.839519,0.865257,0.876096,0.850007,0.827645,0.801956,0.856861,0.859662,0.847951,0.844714,0.850859,0.811109,0.851086,0.834446,0.902236,0.839592,0.858155,0.871392,0.866722,0.861247,0.828911,0.863630,0.867650,0.814484,0.842806,0.819390,0.821298,0.877166,0.864389,0.861987,0.807678,0.785628,0.851384,0.802046,0.814481,0.842643,0.852572,0.853797,0.742487,0.882269,0.866576,0.880445,0.889404,0.860012,0.887946,0.835949,0.790518,0.789608,0.875892,0.855293,0.802783,0.846218,0.866379,0.842222,0.874517,0.890492,0.827557,0.829566,0.843744,0.830844,0.885832,0.877185,0.845319,0.847115,0.872197,0.876440,0.861524,0.864698,0.835194,0.852220,0.877842,0.860251,0.818341,0.848234,0.857056,0.820464,0.800700,0.804775,0.840883,0.859001,0.844572,0.829297,0.828951,0.817640,0.833594,0.841380,0.838189,0.831579,0.855961,0.834237,0.844723,0.845571,0.840303,0.786235,0.833516,0.830234,0.826389,0.891113,0.867941,0.875253,0.841367,0.867397,0.862980,0.860270,0.832605,0.886333,0.856259,0.822342,0.874468,0.868838,0.865386,0.797630,0.871225,0.779406,0.862319,0.817577,0.847448,0.862872,0.889138,0.843853,0.789123,0.840692,0.823450,0.854141,0.784777,0.858537,0.847082,0.832519,0.814383,0.858353,0.850317,0.828827,0.846113,0.858831,0.853152,0.860335,0.859635,0.850936,0.853227,0.772860,0.813390,0.830051,0.856641,0.806952,0.843996,0.878214,0.839331,0.847409,0.831700,0.860202,0.827122,0.878561,0.827770,0.783557,0.791153,0.839408,0.826623,0.839710,0.881827,0.831720,0.831462,0.814398,0.851986,0.849042,0.881055,0.839206,0.829557,0.829967,0.832187,0.843616,0.859151,0.836809,0.863030,0.873864,0.853506,0.870411,0.809012,0.884680,0.870192,0.817352,0.862387,0.814628,0.848134,0.834327,0.883369,0.829958,0.852118,0.845697,0.855959,0.812266,0.808454,0.860821
0.831475,0.867659,0.860078,0.847262,0.836915,0.822327,0.845406,1.000000,0.853927,0.853215,0.888195,0.820212,0.863027,0.845860,0.856177,0.858501,0.826624,0.772630,0.820630,0.857174,0.840713,0.814346,0.802055,0.827801,0.883638,0.840758,0.851971,0.856661,0.834403,0.814038,0.876722,0.852726,0.824395,0.890084,0.850278,0.832358,0.850189,0.843412,0.807256,0.826114,0.869741,0.844116,0.863010,0.819735,0.869977,0.854155,0.844816,0.783172,0.827073,0.805891,0.880631,0.873195,0.770292,0.867136,0.846494,0.851548,0.833138,0.854777,0.867332,0.888709,0.830678,0.839957,0.855535,0.832431,0.845418,0.858280,0.832918,0.834724,0.814666,0.808636,0.812400,0.863004,0.818855,0.873078,0.847246,0.874889,0.876666,0.852177,0.894360,0.871517,0.859097,0.863348,0.856663,0.846979,0.818826,0.865969,0.829943,0.888887,0.825200,0.845075,0.847108,0.854097,0.849586,0.868509,0.871969,0.848594,0.877592,0.839866,0.837075,0.837298,0.815336,0.868334,0.882188,0.875288,0.849109,0.879048,0.863938,0.874736,0.899275,0.856437,0.850213,0.866920,0.866992,0.834679,0.874675,0.847085,0.831961,0.705690,0.854013,0.833191,0.869688,0.904960,0.822793,0.839058,0.886077,0.847391,0.834674,0.831101,0.850218,0.869132,0.850888,0.836245,0.896216,0.834993,0.882797,0.829645,0.854112,0.865858,0.848702,0.831039,0.849289,0.839174,0.850637,0.869217,0.834602,0.860406,0.845714,0.886082,0.832443,0.827456,0.874020,0.845504,0.845406,0.920198,0.881223,0.859082,0.845954,0.836458,0.808154,0.854795,0.853253,0.878202,0.853975,0.879726,0.938260,0.882220,0.869898,0.859802,0.860242,0.917692,0.838955,0.908186,0.838760,0.844166,0.850801,0.870881,0.860734,0.857152,0.856998,0.889463,0.869786,0.883338,0.885379,0.878675,0.868903,0.889878,0.830710,0.859827,0.864468,0.843579,0.841147,0.810595,0.827641,0.883088,0.847053,0.900828,0.835269,0.849840,0.862211,0.825603,0.819659,0.867407,0.876043,0.817092,0.879221,0.898688,0.839807,0.857053,0.862487,0.858655,0.872031,0.865266,0.837530,0.908971,0.883506,0.876013,0.877092,0.867477,0.807270,0.846412,0.867333,0.867572,0.861510,0.879133,0.857170,0.840134,0.869834,0.878098,0.788377,0.830439,0.843367,0.878351,0.834141,0.861936,0.884970,0.845818,0.887948,0.850827,0.879863,0.879302,0.883220,0.825106,0.848259,0.846752,0.874156,0.840757,0.832335,0.885312,0.857599,0.841361,0.899611,0.850085,0.849478,0.818547,0.817036,0.852567,0.892442,0.856224,0.812609,0.861023,0.885214,0.840669,0.837642,0.885850,0.848031,0.900126,0.896960,0.896895,0.870068,0.852903,0.893768
0.864781,0.853147,0.865906,0.883784,0.849592,0.830418,0.883660,0.853927,1.000000,0.815945,0.840993,0.862136,0.857739,0.833517,0.863787,0.880588,0.848455,0.779511,0.855578,0.870185,0.881875,0.812281,0.825111,0.892197,0.896815,0.840539,0.880414,0.833658,0.836051,0.845914,0.893315,0.864891,0.815421,0.854533,0.878154,0.855803,0.856820,0.818533,0.861442,0.858137,0.868823,0.889435,0.876749,0.854561,0.903856,0.923788,0.861658,0.785836,0.884284,0.822284,0.883232,0.891951,0.775993,0.825455,0.854924,0.879222,0.847207,0.882977,0.861146,0.861555,0.879136,0.875497,0.866619,0.861565,0.854530,0.857833,0.880444,0.839729,0.876893,0.892497,0.859673,0.849030,0.854760,0.839321,0.888868,0.850339,0.871150,0.885102,0.894331,0.851239,0.882758,0.886092,0.869257,0.835370,0.831810,0.861035,0.892930,0.888810,0.856863,0.882957,0.869445,0.859839,0.855763,0.893436,0.878747,0.888772,0.902595,0.848850,0.845284,0.823917,0.885928,0.879348,0.829596,0.850047,0.860416,0.835600,0.904999,0.863736,0.879983,0.848749,0.830891,0.817507,0.811597,0.835779,0.875168,0.864851,0.887910,0.727243,0.879500,0.870982,0.890784,0.879473,0.853844,0.914658,0.870538,0.837774,0.799138,0.883542,0.869565,0.830728,0.889399,0.899139,0.855992,0.919471,0.887586,0.866741,0.864777,0.882097,0.857832,0.893047,0.882581,0.857089,0.863541,0.865886,0.874443,0.882123,0.873893,0.845224,0.875894,0.838658,0.865891,0.871133,0.864288,0.877192,0.835381,0.852784,0.862481,0.881292,0.848520,0.859405,0.842562,0.880397,0.853171,0.833345,0.874491,0.856899,0.867398,0.852963,0.837499,0.889489,0.911644,0.872537,0.828417,0.857870,0.849689,0.841321,0.879437,0.870749,0.886444,0.826187,0.884244,0.884700,0.877504,0.824595,0.848543,0.876222,0.857120,0.891153,0.890495,0.879399,0.842269,0.866231,0.788954,0.867178,0.831309,0.869124,0.873489,0.860137,0.853445,0.804509,0.834096,0.857634,0.868912,0.786916,0.868076,0.839961,0.874474,0.850496,0.866217,0.888539,0.859491,0.888229,0.880906,0.869734,0.886987,0.862984,0.872529,0.870368,0.828107,0.844318,0.831167,0.871523,0.823750,0.873678,0.890547,0.867981,0.880565,0.849252,0.852232,0.834521,0.864052,0.835481,0.834463,0.782194,0.847080,0.852711,0.839229,0.882208,0.861909,0.850280,0.834817,0.872098,0.862894,0.899976,0.848506,0.857339,0.887236,0.875795,0.807515,0.887242,0.850253,0.902382,0.903621,0.865726,0.862410,0.846103,0.863288,0.902941,0.892950,0.868301,0.853085,0.876461,0.889108,0.900218,0.870030,0.887604,0.865183,0.869899,0.841182,0.845056,0.864712
0.906049,0.887056,0.848270,0.858659,0.862626,0.851382,0.796647,0.853215,0.815945,1.000000,0.849585,0.827828,0.870912,0.835740,0.871629,0.836282,0.839449,0.808583,0.815575,0.844267,0.857132,0.848790,0.816489,0.831199,0.836491,0.869043,0.840797,0.857218,0.838640,0.857887,0.866900,0.856927,0.828641,0.857742,0.864400,0.847930,0.890652,0.828798,0.821105,0.819664,0.873660,0.843597,0.837929,0.842277,0.851015,0.823255,0.782248,0.796350,0.805552,0.816378,0.816307,0.839859,0.768680,0.850421,0.859905,0.859632,0.806928,0.866563,0.847098,0.861582,0.831422,0.834445,0.870574,0.858160,0.824895,0.863316,0.822931,0.854419,0.860455,0.831251,0.820251,0.864976,0.793063,0.866317,0.835453,0.849024,0.840234,0.836940,0.844370,0.868248,0.853465,0.848494,0.848834,0.854304,0.826013,0.842689,0.838832,0.853011,0.855188,0.855947,0.819988,0.866433,0.841593,0.852226,0.877108,0.834943,0.830924,0.829969,0.821383,0.864675,0.828972,0.831681,0.868777,0.882693,0.859683,0.861891,0.834058,0.860469,0.871450,0.851103,0.865110,0.836387,0.852763,0.839245,0.864253,0.814131,0.809656,0.682393,0.798279,0.840233,0.882132,0.898493,0.825871,0.814540,0.857982,0.853106,0.818089,0.838820,0.858982,0.881389,0.823453,0.822089,0.877281,0.811528,0.851056,0.848848,0.884566,0.847765,0.871653,0.825196,0.845983,0.788142,0.860801,0.832526,0.884873,0.874226,0.863026,0.865993,0.786644,0.852758,0.823747,0.831008,0.835890,0.849419,0.861052,0.882164,0.860838,0.829582,0.833113,0.827803,0.812573,0.893836,0.866406,0.889264,0.862827,0.845833,0.847375,0.863592,0.873699,0.854752,0.832451,0.842699,0.829932,0.860999,0.852327,0.858706,0.814864,0.844119,0.839510,0.867962,0.822353,0.867200,0.856533,0.879455,0.868652,0.845287,0.843318,0.874196,0.863903,0.846885,0.829140,0.817301,0.817286,0.832336,0.847961,0.874285,0.850340,0.867168,0.859294,0.840017,0.828930,0.866473,0.865040,0.852636,0.832361,0.838360,0.833974,0.868218,0.847663,0.785264,0.824084,0.857467,0.864070,0.869336,0.864730,0.864762,0.845798,0.890369,0.812094,0.801815,0.871906,0.902067,0.879900,0.867668,0.856032,0.842941,0.873104,0.883205,0.809099,0.777611,0.840704,0.877154,0.847406,0.863018,0.859373,0.842215,0.853078,0.837517,0.843982,0.848373,0.830430,0.852333,0.865222,0.846938,0.865961,0.826657,0.808534,0.882538,0.861231,0.838521,0.852774,0.820038,0.851058,0.839362,0.843292,0.810574,0.841975,0.814507,0.797299,0.838864,0.836726,0.833251,0.812462,0.848299,0.849416,0.899229,0.874642,0.867728,0.860626,0.836336,0.892595
