Word,splutter,deflate,stream,crimp,floured,punch,devein,select,sterilize,overmix,invert,pressure,thread,scramble,knead,steep,absorbed,rise,smoking,marinate,frost,foam,crockpot,caramelize,refrigerate,grease,evaporated,overcook,massage,charred,evaporate,condensed,griddle,presentation,dredge,barbecue,curdle,dollop,scorching,tilt,muddle,deglaze,freezing,parboil,baste,scrub,defrost,rising,preheat,roux,store,tie,slit,distribute,bubbling,blanch,flavoring,pierce,decorate,insert,broil,unmold,grate,prick,dressing,shred,ice,flatten,sizzle,sear,caramelized,unroll,sweeten,flake,tuck,stop,settle,moisten,rotate,crumble,snap,skim,soak,sieve,stretch,drip,sweat,handle,submerge,spray,flip,immerse,powdered,sift,shake,wilt,scrape,smoke,marinade,dissolve,toast,squeeze,grind,blitz,bubble,slash,blot,style,trim,twist,whip,carve,divide,meld,swirl,thicken,garnish,,thaw,braise,uncover,process,bake,rinse,repeat,scatter,square,char,uncovered,whirl,seal,wipe,assemble,wash,strain,pop,strip,brush,smear,poach,ladle,seasoning,poke,dress,burn,reduce,dust,stack,reheat,dripping,transfer,soften,drizzle,arrange,measure,fold,beat,simmer,saute,mould,shape,stirring,raise,tear,pick,stand,scoop,stuff,smash,sort,clean,prepare,squash,mash,dash,crush,drain,splash,glaze,break,chill,drop,test,dice,lard,unwrap,slather,rub,moist,scald,pat,steam,split,pack,mound,replace,foil,roast,unfold,yield,smooth,press,puree,roll,sprout,serve,skin,whisk,melt,hold,check,wrap,boil,reserve,pull,fill,start,sprinkle,spread,move,minced,cream,combine,dump,peel,coat,dip,throw,fry,season,zest,mince,push,chop,separate,butter,slice,wet,sit,save,wait,wok,open,stew,blend,touch,cool,toss,cut,taste,rest,pre-heat,cover,stir-fry,pan-fry,turn,remove,dry,warm,pour,note,top,heat,cook,place,stir,take,put,mix,set,add
splutter,0.0,0.046535786,0.060433883,0.06939866,0.05088136,0.05000966,0.105582386,0.120827064,0.06218658,0.077938214,0.053661488,0.031822205,0.047940545,0.03347922,0.061795503,0.04967124,0.119248435,0.04867924,0.03214997,0.04403892,0.04378707,0.05745274,0.02885752,0.058358386,0.042012285,0.035211585,0.10412559,0.06780384,0.06245884,0.066208065,0.05386751,0.10139384,0.05036051,0.09382801,0.039212372,0.025298689,0.049117975,0.055320106,0.036170382,0.038697626,0.048531268,0.04060327,0.04293989,0.04291638,0.040525895,0.09768071,0.059216198,0.068475135,0.050631728,0.05963947,0.044074923,0.07909797,0.06927795,0.075037405,0.038493756,0.045099806,0.06768993,0.06450593,0.13232249,0.06293625,0.038468808,0.051068503,0.072193295,0.056675207,0.05085848,0.069846526,0.07060574,0.071521856,0.02959358,0.048995268,0.040357433,0.056690723,0.049897447,0.076119244,0.07284312,0.03175166,0.050167553,0.08786106,0.046301637,0.07697678,0.0945271,0.042498376,0.060797907,0.056534547,0.0449857,0.043815996,0.030549597,0.03955492,0.07221578,0.050032035,0.059123304,0.08409129,0.057876483,0.10266616,0.05714069,0.064146504,0.064232476,0.03825318,0.06776836,0.056122653,0.05045287,0.04466069,0.0719521,0.04693448,0.0509819,0.092798255,0.075847454,0.05959183,0.07036268,0.06931728,0.04722132,0.0676802,0.07217273,0.06787118,0.051068317,0.046741642,0.08340424,0.18054274,0.060982455,0.035987623,0.04675582,0.061251257,0.038869698,0.054754972,0.064503476,0.07403351,0.076748244,0.094504885,0.05965588,0.06144027,0.058212202,0.045183107,0.053299807,0.04294002,0.083375745,0.04424535,0.052025314,0.043701146,0.06129835,0.0339149,0.053768933,0.054641686,0.094779246,0.052282285,0.1271136,0.06430818,0.067816384,0.049675375,0.058824938,0.034570295,0.052928448,0.06960698,0.039556675,0.05441029,0.051993683,0.04255574,0.06832753,0.041527227,0.02910445,0.053840313,0.07024113,0.057435874,0.07753665,0.09584712,0.06228002,0.04778883,0.046355978,0.082364954,0.08030339,0.048738565,0.0650376,0.052529637,0.07336726,0.052425783,0.05582433,0.06780086,0.046450745,0.053928055,0.050648358,0.07860185,0.061186105,0.04805607,0.1050331,0.09096118,0.035364047,0.055360183,0.051165093,0.05275084,0.07343698,0.036443163,0.043933574,0.029450698,0.08564001,0.058858335,0.06953349,0.06795615,0.05019928,0.028717233,0.055792157,0.06264653,0.092540435,0.050742127,0.057523027,0.061625216,0.15498419,0.04938136,0.05109663,0.06378874,0.034776263,0.05458482,0.08609493,0.03530247,0.037600324,0.04847938,0.052146934,0.082781844,0.040034678,0.086369984,0.057856873,0.06590846,0.0758352,0.03533715,0.0648532,0.041767716,0.053637777,0.0524087,0.074301675,0.044227745,0.037405185,0.05441557,0.050912306,0.081667915,0.048954092,0.099731386,0.071229294,0.045327518,0.08147386,0.0718093,0.04915212,0.049497742,0.04877864,0.037822403,0.05007776,0.03533944,0.056362197,0.049605194,0.052392256,0.04730447,0.072915316,0.09767665,0.037276216,0.053220626,0.041435406,0.026624573,0.038157888,0.0674445,0.05240319,0.04215719,0.05546478,0.05204056,0.054395836,0.046947066,0.056608573,0.03140272,0.04430734,0.05074647,0.0700532,0.048809092,0.061419163,0.044142194,0.043888964
deflate,0.046535786,0.0,0.06747918,0.06694814,0.05778841,0.024059169,0.110678524,0.12697613,0.06853878,0.082123645,0.05138841,0.041244745,0.05227426,0.055810988,0.05636611,0.059563465,0.12759422,0.04408453,0.047742292,0.05998451,0.05868531,0.04219342,0.056249283,0.08269643,0.040945847,0.05639477,0.11356947,0.08475618,0.056821465,0.082543544,0.05470231,0.10582861,0.067315824,0.10115834,0.051702958,0.05351557,0.05321429,0.05534224,0.06313701,0.0463846,0.035419974,0.05398419,0.032307565,0.06358214,0.05319052,0.1023207,0.046153903,0.069028914,0.05750966,0.054619737,0.042865146,0.09225216,0.066175304,0.062361985,0.034410145,0.049644396,0.07528108,0.0760405,0.14021412,0.06340863,0.06923976,0.0284524,0.063453026,0.05791323,0.056393784,0.059291862,0.0642788,0.07015222,0.06279095,0.0737833,0.054058995,0.05135354,0.053157914,0.06716684,0.070357375,0.042035066,0.042213757,0.09556703,0.04935445,0.06518583,0.093021445,0.038392443,0.068858735,0.05578181,0.028971074,0.045622632,0.053551212,0.04088666,0.0809297,0.04827653,0.06588607,0.09198734,0.041917533,0.1090239,0.059680477,0.06634979,0.0684422,0.054674763,0.07419552,0.055173416,0.07767146,0.029695464,0.0645731,0.051602878,0.03422915,0.098539755,0.08349614,0.053954195,0.06760575,0.06898254,0.033888623,0.07011397,0.06417954,0.06854906,0.052290346,0.04067733,0.08742185,0.1902848,0.047552023,0.060704637,0.05652521,0.061134513,0.06571847,0.06421089,0.0654845,0.07903108,0.06961571,0.10983164,0.06934455,0.06477651,0.06646625,0.05410801,0.041430186,0.052635055,0.08444564,0.057630397,0.043056704,0.04377249,0.07005599,0.05822714,0.06372163,0.060825042,0.100770205,0.059951175,0.14386338,0.06941826,0.07216983,0.047516398,0.057959225,0.041830674,0.04837869,0.06731319,0.04208679,0.056466017,0.0531043,0.029457293,0.06648349,0.052650593,0.061617486,0.032412175,0.060382206,0.054925963,0.081353486,0.097979754,0.062626265,0.043323033,0.050083645,0.088462025,0.0727045,0.038322907,0.06598926,0.06539573,0.06780846,0.042985365,0.059910495,0.05801642,0.041123945,0.06096404,0.06080211,0.07354545,0.057267487,0.04983521,0.11643181,0.08773092,0.04893663,0.041058514,0.058702543,0.060266472,0.08411722,0.045549586,0.03453139,0.05802707,0.081254855,0.058910098,0.06247592,0.072151005,0.0673919,0.05909406,0.045866944,0.07202766,0.095494084,0.055257976,0.053847294,0.050752103,0.16352871,0.0418112,0.036696628,0.06397193,0.04185329,0.044343133,0.09861643,0.040694486,0.06313613,0.042030945,0.052289013,0.0857447,0.051921446,0.08958102,0.06017243,0.062458888,0.06948322,0.036346313,0.056527082,0.0395916,0.040060423,0.05224353,0.08571293,0.04863643,0.070184514,0.06351055,0.04981902,0.078090236,0.035785463,0.096315816,0.061371513,0.053411197,0.078550234,0.08309176,0.04797025,0.041139543,0.049349643,0.06206793,0.046668865,0.063590616,0.056176435,0.039775092,0.045415405,0.03960493,0.076137125,0.10614734,0.040225666,0.055463098,0.050434615,0.056588363,0.07288022,0.06971068,0.0463749,0.04715008,0.05186409,0.047427934,0.04931907,0.045814432,0.058407255,0.044136733,0.040222727,0.0418749,0.07157775,0.034013312,0.052884996,0.037999216,0.034280274
stream,0.060433883,0.06747918,0.0,0.03763882,0.051423702,0.065051734,0.06425635,0.07432269,0.03920753,0.040925983,0.0399649,0.053599942,0.040923685,0.053227,0.04085434,0.028550059,0.06899945,0.035830356,0.052654553,0.03438286,0.06592611,0.08555807,0.06397281,0.0527306,0.04664248,0.059820727,0.056742128,0.03843936,0.03930633,0.042396657,0.027828436,0.053701412,0.039470445,0.052616872,0.07240075,0.06615778,0.034984764,0.042800944,0.05780165,0.059762914,0.05049793,0.037215263,0.06561981,0.038482305,0.03217977,0.05513537,0.06983312,0.033717297,0.094100446,0.09331621,0.0646411,0.044153124,0.070403665,0.09566482,0.07333534,0.0789824,0.035167057,0.038519967,0.08392568,0.031698454,0.06952735,0.075109884,0.054306466,0.047411058,0.038355518,0.06198116,0.09856883,0.04025808,0.06247337,0.058498584,0.05401178,0.037480585,0.0472733,0.073525585,0.041169167,0.052767027,0.07507874,0.03851473,0.035907086,0.08176805,0.06996764,0.06352854,0.021244641,0.040669642,0.052928004,0.036137413,0.04532823,0.044168327,0.025180694,0.058080792,0.031122778,0.034426946,0.05744316,0.0589145,0.039333794,0.033157147,0.04697744,0.04646834,0.029869298,0.035707872,0.064895175,0.062130082,0.063269794,0.04777944,0.07604713,0.058393493,0.03544363,0.05014419,0.045725938,0.03593882,0.046298195,0.05147731,0.066783264,0.042061284,0.03525372,0.05366465,0.04132337,0.15372942,0.07638733,0.08114105,0.03139712,0.0355375,0.078820854,0.039677445,0.03162513,0.046407558,0.050837565,0.054502077,0.02694963,0.03257104,0.025217902,0.04755603,0.067327626,0.04486659,0.03776978,0.043481674,0.060316607,0.061794575,0.03836437,0.0738127,0.024771525,0.035261545,0.0626477,0.038352504,0.08832837,0.024128893,0.037244596,0.039471064,0.10008282,0.06861366,0.03598655,0.040116493,0.04799447,0.03392387,0.045522306,0.055587314,0.038823407,0.08286214,0.06931897,0.060371064,0.04602776,0.047864646,0.03555042,0.057549976,0.032962885,0.06350083,0.04566891,0.037782133,0.05235609,0.06239181,0.04546393,0.035045203,0.04340835,0.05710778,0.037702538,0.05390608,0.04127163,0.026416536,0.04599833,0.06763292,0.095169656,0.03169495,0.06085248,0.07775235,0.044474754,0.07719613,0.052747637,0.03047006,0.03427737,0.075263985,0.05438011,0.05171364,0.079716556,0.036388658,0.045598708,0.029071124,0.031963136,0.070206106,0.051398095,0.0322721,0.050888836,0.034360528,0.059902407,0.04494796,0.10784617,0.08216039,0.066691004,0.035755973,0.045926437,0.09016274,0.04715106,0.05948917,0.04400199,0.06061302,0.034023765,0.035796102,0.03896487,0.051552057,0.07237735,0.032831993,0.07145492,0.057932295,0.060908582,0.044996653,0.075573705,0.07767969,0.02945963,0.033625506,0.08172635,0.03560341,0.043725625,0.06659381,0.055675186,0.08246811,0.06954874,0.051520597,0.068347916,0.026716601,0.051233623,0.07059777,0.041246362,0.07362307,0.043915685,0.05298245,0.055379655,0.05469468,0.07641472,0.057245154,0.04552548,0.05268611,0.060006,0.0945044,0.0359398,0.06784054,0.06570891,0.037238702,0.047913723,0.04072134,0.09420085,0.035226215,0.08632241,0.05544219,0.09875244,0.04833202,0.054103225,0.0630995,0.03402699,0.060384404,0.06611813,0.051188055,0.062423065
crimp,0.06939866,0.06694814,0.03763882,0.0,0.05931654,0.058780305,0.06291865,0.06828889,0.039224166,0.031274367,0.03959375,0.057157483,0.039648563,0.060544018,0.024959996,0.04547431,0.072169766,0.031668045,0.061718144,0.050727397,0.07849836,0.08743419,0.07302909,0.0630868,0.050009698,0.06980512,0.06079722,0.04354466,0.027389495,0.04727674,0.0387989,0.05337206,0.044500772,0.053702097,0.08133781,0.075413056,0.03423519,0.045742236,0.0675524,0.07100985,0.044188157,0.04964066,0.07034423,0.054976672,0.050135173,0.049573585,0.07373038,0.024219817,0.10134233,0.098822415,0.0715053,0.04231982,0.06679155,0.090554245,0.077865556,0.08511199,0.040075857,0.04274473,0.082889974,0.038749103,0.0809075,0.07767185,0.044394795,0.046925854,0.05212898,0.052528333,0.106055476,0.025425935,0.07228326,0.067731105,0.061054945,0.03165914,0.057944104,0.06753967,0.028740576,0.06199005,0.07978902,0.046765193,0.035624433,0.076342255,0.06067067,0.07217639,0.0451697,0.03389082,0.048130263,0.052145943,0.05727112,0.048127536,0.045521785,0.067379676,0.029785618,0.048979703,0.051281426,0.054038,0.03658748,0.02939541,0.046525463,0.05787807,0.050093174,0.04400535,0.07681245,0.066741675,0.05626253,0.049466755,0.07773224,0.051168542,0.04287804,0.047279954,0.036019854,0.030056482,0.046142068,0.046394978,0.057940196,0.035118878,0.036524035,0.06523899,0.042614426,0.15214957,0.08070915,0.09255005,0.04085113,0.025175558,0.08892147,0.047088396,0.032676347,0.04087115,0.033803444,0.06197313,0.035912264,0.032865733,0.032495037,0.05325313,0.06475439,0.052832864,0.038998462,0.050575208,0.061655432,0.067832455,0.041278593,0.0876116,0.04019221,0.03968784,0.05757229,0.05032181,0.0902965,0.037439775,0.0381225,0.037532616,0.10694234,0.08149003,0.035153583,0.028599449,0.059420902,0.038251616,0.046932135,0.055962868,0.02753613,0.0906443,0.0802587,0.0543027,0.032133847,0.04423193,0.032017745,0.04683558,0.032285407,0.069055215,0.05263133,0.03924949,0.03823264,0.059127934,0.04324193,0.038790468,0.025092619,0.051046185,0.04376962,0.041402694,0.05557548,0.04550516,0.057445668,0.061011277,0.10086521,0.04037401,0.061677728,0.069905214,0.049750693,0.081710845,0.06003554,0.03659771,0.048867054,0.084383786,0.052935377,0.06366511,0.07420039,0.036234662,0.033452928,0.03488981,0.04640924,0.08061253,0.04183888,0.038874403,0.038965326,0.035900827,0.055137485,0.0306438,0.104256324,0.08639714,0.06668084,0.027751297,0.055699565,0.09527279,0.048551258,0.06606677,0.060299758,0.06521337,0.03388792,0.03865315,0.04396047,0.04682252,0.07482179,0.028116161,0.06656448,0.062103573,0.05174179,0.054107636,0.07639581,0.085167505,0.042379916,0.04366988,0.09354648,0.04643537,0.050527453,0.059868302,0.053625688,0.07285586,0.062790185,0.05813592,0.06068756,0.04649328,0.055584576,0.07556797,0.04688405,0.08331004,0.043429885,0.06705759,0.05040099,0.052662395,0.080800235,0.05605969,0.036863055,0.053212743,0.06822302,0.10106394,0.042025037,0.07762316,0.07725544,0.031438015,0.053292744,0.05158046,0.100519344,0.046298098,0.09197474,0.06057913,0.1057768,0.05620599,0.056808077,0.061019443,0.03518497,0.06451888,0.05907037,0.055165637,0.066393316
floured,0.05088136,0.05778841,0.051423702,0.05931654,0.0,0.05751874,0.0939557,0.105814315,0.055874843,0.06698282,0.051882435,0.046817113,0.047256652,0.05151226,0.053469867,0.04924459,0.104619615,0.04908739,0.048752196,0.044411715,0.051300716,0.07401383,0.05202852,0.05907123,0.048580628,0.03935658,0.09251302,0.06355091,0.055525552,0.063975394,0.05201726,0.08901207,0.049513333,0.08155555,0.043170463,0.055992372,0.051138397,0.050826337,0.057604156,0.055707656,0.047966223,0.04415177,0.059301376,0.05229818,0.042439353,0.08509291,0.06718265,0.060763106,0.074969105,0.056524128,0.05594905,0.06913357,0.07491361,0.0829223,0.06339774,0.06811607,0.059838723,0.062125128,0.11577029,0.056180067,0.06181283,0.065016136,0.06847577,0.057130307,0.04303251,0.071001,0.08701829,0.06284768,0.058155272,0.056465358,0.043823164,0.052666366,0.0486652,0.07962514,0.06581667,0.04490521,0.06300955,0.06924376,0.046639808,0.08279079,0.08820505,0.05787661,0.054613985,0.050698303,0.051723573,0.04603162,0.048514053,0.041049693,0.06089039,0.047099862,0.054289967,0.071640566,0.059043687,0.088772945,0.04647155,0.059899658,0.06102762,0.04661386,0.055632837,0.05379389,0.061923675,0.0543546,0.071746774,0.054809045,0.06794222,0.084883206,0.06778197,0.058668893,0.065910585,0.061889496,0.04676748,0.06466788,0.072021015,0.0593359,0.048136733,0.053461805,0.07040165,0.16977057,0.07150808,0.0659517,0.045923453,0.054317683,0.06601172,0.05152065,0.0549453,0.061653666,0.07077552,0.083088376,0.050737318,0.055899486,0.048311085,0.048002712,0.060852066,0.04654344,0.068694234,0.04765805,0.060713265,0.04757299,0.050276697,0.063460864,0.046994433,0.047707606,0.08641882,0.043738417,0.11665815,0.057220727,0.05068042,0.050274894,0.08177269,0.057594,0.048466627,0.0636281,0.044108234,0.050809477,0.04733364,0.04599202,0.060889035,0.06998075,0.059388585,0.059195466,0.064418405,0.045096446,0.06452296,0.085533164,0.057110135,0.059765168,0.04518236,0.06432335,0.07250498,0.05667095,0.060193457,0.04893482,0.06445959,0.05442435,0.05139323,0.065510474,0.05282673,0.04736069,0.042820543,0.07884909,0.08120605,0.048250712,0.09157775,0.08984007,0.040892985,0.06909072,0.043930825,0.048372623,0.06577973,0.06238718,0.045106817,0.049619023,0.08796835,0.05429655,0.06520378,0.05968713,0.047694974,0.05844921,0.057485048,0.056450546,0.08021359,0.04450897,0.059821595,0.058041655,0.13915536,0.06324378,0.061493166,0.057788663,0.047042347,0.07507871,0.07467057,0.047280774,0.051890444,0.0541441,0.049742267,0.06899219,0.04603622,0.07209718,0.05591982,0.05760612,0.07910431,0.0435003,0.06357829,0.047830336,0.06795093,0.062060457,0.06400763,0.046169683,0.06958731,0.04923479,0.050986283,0.0804171,0.053056516,0.09712438,0.074421465,0.045229673,0.0812626,0.05954693,0.055491608,0.060078487,0.047582135,0.060989577,0.050452735,0.053669162,0.058372542,0.04949258,0.06898478,0.051490355,0.06680763,0.08253292,0.05413968,0.07615408,0.046248127,0.05514098,0.06113874,0.060081653,0.05580932,0.050685827,0.0788763,0.05064706,0.074085236,0.05274865,0.081730224,0.043272354,0.052533466,0.050065104,0.062601715,0.055800077,0.0627879,0.05181729,0.05139171
punch,0.05000966,0.024059169,0.065051734,0.058780305,0.05751874,0.0,0.107923396,0.12149085,0.06336942,0.07581198,0.045807444,0.039883837,0.046397958,0.0566964,0.04758067,0.05786682,0.12314201,0.04031026,0.048127886,0.059465308,0.060788907,0.044698026,0.05838056,0.081507206,0.039129537,0.057282016,0.10984135,0.08146242,0.049561255,0.07877739,0.053939976,0.1021844,0.06383734,0.09677053,0.054426216,0.057154376,0.049621675,0.050405215,0.06337686,0.048849247,0.03019514,0.054281693,0.034609623,0.06436169,0.053491864,0.097005345,0.051837757,0.063843906,0.06315515,0.059042457,0.044482205,0.08807899,0.06262539,0.058502216,0.041093834,0.053044952,0.07108144,0.07154847,0.13530387,0.058616754,0.07191636,0.032690696,0.057173,0.053898152,0.05610492,0.05271191,0.070594385,0.0626327,0.064397775,0.07313731,0.052656077,0.048318204,0.05212404,0.06141551,0.063879445,0.042463645,0.044964153,0.092050605,0.04532445,0.06058056,0.086410575,0.043047857,0.06773968,0.0500583,0.023719763,0.047739603,0.055756312,0.038599864,0.078748934,0.047785956,0.060992077,0.089131765,0.03762157,0.10464786,0.054353453,0.06329123,0.06559131,0.054506697,0.07325183,0.051860884,0.0789115,0.030490227,0.05795874,0.04790558,0.040116437,0.09227442,0.08117221,0.048231125,0.062644735,0.063417636,0.033133812,0.06425765,0.0572181,0.06222604,0.047978472,0.043539215,0.08264707,0.18612072,0.053644408,0.06628536,0.055030525,0.05538806,0.0700077,0.06357674,0.060353044,0.07303093,0.06250535,0.10623628,0.06699054,0.05962724,0.062994435,0.053849842,0.036237016,0.053232443,0.081822515,0.058251314,0.040803637,0.042342044,0.06565229,0.06386134,0.06146409,0.05694463,0.09447727,0.058362946,0.13997139,0.06793713,0.06750991,0.041900318,0.06447061,0.049977113,0.045044225,0.06159434,0.04156214,0.052623104,0.04867619,0.029465368,0.061071064,0.05846921,0.064074695,0.027920935,0.054050528,0.050241046,0.076801255,0.0907058,0.05867288,0.045552243,0.04917171,0.084603444,0.065178655,0.032166976,0.06293419,0.062121492,0.060358956,0.035429724,0.055865716,0.05041539,0.045443833,0.05956991,0.0594196,0.06695747,0.061525293,0.0476464,0.11212687,0.081102,0.04758204,0.04379951,0.055760678,0.05612813,0.0828102,0.051461287,0.030120399,0.06037274,0.075495,0.054409023,0.055473518,0.06760165,0.06662529,0.06282441,0.038166407,0.067716874,0.08935235,0.050707355,0.0480776,0.04339991,0.15817767,0.0457552,0.03575753,0.05882596,0.043764785,0.04999879,0.09507259,0.040938966,0.06488059,0.040818922,0.049115177,0.081332706,0.04911138,0.083338074,0.056968987,0.057140417,0.063608184,0.03615686,0.049832303,0.0383011,0.040853057,0.05352784,0.08224748,0.045586724,0.07426169,0.061155695,0.04669449,0.071956396,0.02908482,0.089292824,0.05577797,0.05083833,0.07211302,0.08142073,0.047753062,0.042357147,0.046962243,0.064764135,0.043616258,0.06554496,0.050564405,0.03501879,0.048514064,0.035673235,0.06964254,0.10151917,0.043458443,0.06123761,0.04885161,0.059152413,0.07435944,0.06437806,0.043289553,0.048814856,0.058371708,0.044519827,0.052290995,0.04388996,0.06462081,0.044726834,0.035666555,0.03835024,0.06791432,0.033107534,0.046770837,0.038185954,0.03449122
devein,0.105582386,0.110678524,0.06425635,0.06291865,0.0939557,0.107923396,0.0,0.047437336,0.057953604,0.054446317,0.07833777,0.09791683,0.08456463,0.09594851,0.07310155,0.07363235,0.04719795,0.078433335,0.096971296,0.08090714,0.11166401,0.13123015,0.10650701,0.08297719,0.09104906,0.10417531,0.044725753,0.054694377,0.071632914,0.06317503,0.068437345,0.03873921,0.07194954,0.048542548,0.11859377,0.10955845,0.07600802,0.080774486,0.09673474,0.10827749,0.09398949,0.07966003,0.1132464,0.080405295,0.08141105,0.030729339,0.106560946,0.058931924,0.14105439,0.13930447,0.1108273,0.051439475,0.10465225,0.13494281,0.120398,0.12479028,0.06394725,0.06707956,0.05574297,0.07152372,0.110385075,0.11684126,0.08609277,0.083968565,0.08263575,0.097071014,0.14394799,0.06287368,0.10254385,0.094844766,0.09898928,0.070952274,0.09464175,0.1085224,0.06715061,0.10320499,0.12404534,0.047364507,0.07660519,0.119562685,0.085587144,0.10595259,0.0672335,0.0760016,0.09615988,0.086351335,0.08954434,0.09007504,0.056226846,0.106330685,0.061500244,0.050907407,0.099448636,0.033428643,0.07683359,0.059936386,0.05619373,0.09113456,0.06803425,0.0832235,0.102354325,0.10879154,0.097470514,0.09271623,0.12165,0.0634504,0.042150922,0.08699488,0.06728925,0.05858371,0.09309421,0.08171539,0.10008675,0.0747272,0.077692315,0.10492989,0.055927977,0.14224932,0.11475262,0.1274721,0.07037558,0.0656061,0.12096552,0.060023468,0.06286509,0.065156735,0.07567185,0.052431483,0.06269679,0.07012258,0.06422559,0.07456199,0.11247662,0.07541965,0.043996446,0.08224062,0.0993989,0.10766925,0.066376574,0.1214631,0.06661518,0.07621559,0.0685924,0.08056245,0.062481664,0.05610003,0.06743688,0.08138911,0.147631,0.117003046,0.07693608,0.06586712,0.09791599,0.07433647,0.084221356,0.10096984,0.06839275,0.1287898,0.11367077,0.10130012,0.07608297,0.08870246,0.048434433,0.05904266,0.062314637,0.11132234,0.08528714,0.05088708,0.07668564,0.1061915,0.058451828,0.068244405,0.06712036,0.10072273,0.077265255,0.08680371,0.08646407,0.07339609,0.087315485,0.09775663,0.14133763,0.07910897,0.043243617,0.10316096,0.08841565,0.11907485,0.094376326,0.07136881,0.05653737,0.12306143,0.098919936,0.0942691,0.11077772,0.07419471,0.076229125,0.062279478,0.069867,0.114053726,0.087401144,0.062464688,0.04463502,0.072640345,0.10055267,0.078501515,0.07168095,0.12906052,0.10670127,0.06915676,0.095622815,0.13700585,0.042595066,0.10774627,0.08833772,0.10498167,0.06803273,0.050199687,0.08208404,0.06565499,0.112614766,0.06554685,0.10479117,0.1066577,0.09769609,0.094765864,0.11614618,0.12294816,0.049300198,0.08471615,0.12525895,0.075974576,0.08453996,0.0946005,0.1000126,0.10260866,0.10298356,0.09395827,0.09520047,0.05513839,0.096740544,0.115847275,0.08671383,0.11609163,0.07961722,0.09627705,0.09491664,0.09693949,0.122806005,0.103363134,0.06834956,0.044308852,0.10971392,0.14125195,0.07754796,0.11303731,0.10430663,0.05981611,0.087671936,0.07965335,0.14199944,0.08582178,0.13136505,0.09931251,0.14587437,0.09601908,0.099698015,0.10836365,0.053030428,0.10867139,0.10529155,0.09965721,0.11157033
select,0.120827064,0.12697613,0.07432269,0.06828889,0.105814315,0.12149085,0.047437336,0.0,0.07497296,0.05793016,0.0884925,0.112055875,0.0928607,0.10835268,0.081006154,0.08761617,0.034907762,0.09004812,0.11104996,0.09307206,0.12596926,0.1452842,0.12057534,0.09133167,0.10331726,0.11798629,0.03996077,0.0627709,0.0799785,0.069453746,0.08402075,0.03853336,0.08267891,0.04906761,0.13318878,0.1246713,0.08629065,0.09245853,0.10982411,0.12366312,0.103933826,0.095804974,0.12820554,0.09404481,0.09522869,0.040716644,0.12524904,0.066233724,0.15715338,0.15360607,0.123607375,0.052093644,0.11415886,0.146606,0.13468581,0.14007907,0.071157955,0.07434815,0.03483594,0.07882367,0.12381729,0.1349975,0.09290093,0.09404683,0.0947766,0.104966275,0.16045706,0.06833704,0.11618855,0.10521461,0.10978631,0.08364346,0.105951875,0.11626661,0.07123277,0.115956604,0.13714014,0.050469704,0.08742142,0.12867074,0.08789063,0.12473862,0.0784868,0.08470099,0.10949684,0.10238635,0.10310684,0.10142994,0.06580781,0.11969451,0.07055081,0.05626325,0.1094824,0.034197465,0.08427967,0.070223175,0.08142855,0.1041492,0.078244366,0.09310273,0.11356621,0.12509628,0.10455249,0.10278089,0.13528101,0.06274316,0.05818979,0.09598756,0.07837261,0.06746109,0.10500145,0.08858222,0.107506864,0.07971808,0.08731995,0.11968027,0.057091236,0.1350875,0.13351722,0.14277907,0.08418806,0.07434402,0.1361408,0.084244125,0.07266849,0.07150632,0.07940518,0.052021503,0.07141099,0.076655075,0.07237511,0.09809043,0.12270379,0.09771692,0.053362772,0.094683796,0.11477638,0.12230946,0.07761092,0.13670595,0.07925922,0.0845021,0.06879025,0.092491545,0.050846685,0.07109472,0.07438821,0.09056402,0.1638346,0.13458839,0.087724715,0.0731495,0.112092964,0.08359874,0.09565319,0.113593325,0.0731654,0.14391923,0.12773289,0.113946386,0.08202308,0.09574191,0.055347286,0.05700021,0.071549885,0.12414698,0.10073836,0.050561894,0.08078593,0.1165479,0.08062904,0.07714305,0.07214796,0.10995399,0.08847366,0.0946685,0.104990534,0.08660629,0.100122206,0.104080245,0.1571668,0.08989931,0.03470677,0.10668559,0.10104689,0.1359988,0.10673908,0.08083376,0.06685111,0.13916668,0.111815944,0.10854553,0.11654207,0.08162413,0.08224529,0.065913774,0.08136322,0.12870601,0.099359386,0.07221715,0.043743365,0.0845341,0.109081216,0.087931044,0.048064586,0.1438346,0.122423016,0.07512411,0.10938353,0.15271442,0.046150412,0.12060714,0.10126506,0.11726076,0.08311249,0.052908465,0.092014626,0.06813524,0.12456214,0.073402345,0.11289335,0.11876466,0.1052619,0.10811047,0.13202998,0.13805358,0.056786973,0.0946481,0.13977294,0.0871808,0.09887109,0.100126095,0.111785345,0.10365896,0.1127952,0.107301235,0.10035091,0.0650446,0.10789207,0.12907231,0.09824021,0.13102399,0.09378818,0.109418854,0.10320619,0.10935385,0.1378172,0.11393523,0.07319821,0.039550345,0.123397656,0.15763061,0.0898637,0.12699929,0.11689135,0.06788281,0.103203945,0.09867011,0.15791722,0.09730992,0.14685151,0.11134005,0.16282788,0.109042145,0.11056576,0.118460864,0.06499216,0.12122717,0.11377907,0.111926556,0.12375748
